"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2012","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","15",""
"2012","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","11",""
"2012","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","5",""
"2012","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2012","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2012","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","20",""
"2012","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","38",""
"2012","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2012","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","52",""
"2012","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","44",""
"2012","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","64",""
"2012","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","52",""
"2012","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","38",""
"2012","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","37",""
"2012","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","62",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","68",""
"2012","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2013","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","34",""
"2013","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","37",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","3",""
"2013","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","22",""
"2013","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","22",""
"2013","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","72",""
"2013","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","57",""
"2013","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","61",""
"2013","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","59",""
"2013","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","21",""
"2013","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2013","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","43",""
"2013","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","33",""
"2013","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2013","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2013","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2013","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","18",""
"2013","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","47",""
"2013","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2013","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","24",""
"2013","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2013","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","15",""
"2013","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2013","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","23",""
"2013","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2013","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2013","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","18",""
"2013","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2013","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2013","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","60",""
"2013","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","61",""
"2013","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","21",""
"2013","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
"2013","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","36",""
"2013","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","35",""
"2013","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","54",""
"2013","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","57",""
"2013","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","51",""
"2013","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","43",""
"2013","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2013","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2013","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","17",""
"2013","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2013","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","8",""
"2013","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","2",""
"2013","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","30",""
"2013","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","22",""
"2013","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","37",""
"2013","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","27",""
"2013","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","56",""
"2013","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2013","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","61",""
"2013","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","53",""
"2013","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","35",""
"2013","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28",""
"2013","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","63",""
"2013","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","52",""
"2013","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2013","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2013","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","70",""
"2013","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","70",""
"2013","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2013","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2013","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2013","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2013","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2013","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2014","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","40",""
"2014","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","40",""
"2014","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","15",""
"2014","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","4",""
"2014","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","30",""
"2014","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","21",""
"2014","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","72",""
"2014","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","63",""
"2014","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","62",""
"2014","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","60",""
"2014","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","40","b"
"2014","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","34","b"
"2014","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","50",""
"2014","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","37",""
"2014","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","21",""
"2014","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2014","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","30",""
"2014","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","23",""
"2014","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","51",""
"2014","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","48",""
"2014","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","25",""
"2014","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","18",""
"2014","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2014","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
"2014","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2014","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","20",""
"2014","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2014","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","22",""
"2014","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","22",""
"2014","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
"2014","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","67",""
"2014","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","63",""
"2014","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","24",""
"2014","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","19",""
"2014","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","40",""
"2014","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","40",""
"2014","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","61",""
"2014","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","57",""
"2014","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","45",""
"2014","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","41",""
"2014","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","33",""
"2014","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","19",""
"2014","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","20",""
"2014","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
"2014","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","10","b"
"2014","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","2","b"
"2014","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","35",""
"2014","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2014","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","36",""
"2014","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","30",""
"2014","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","57",""
"2014","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","48",""
"2014","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","67",""
"2014","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","55",""
"2014","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","49",""
"2014","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","46",""
"2014","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","68",""
"2014","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","53",""
"2014","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","66",""
"2014","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","56",""
"2014","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","72",""
"2014","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","77",""
"2014","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2014","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2014","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2014","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2014","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2014","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2015","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","40",""
"2015","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","45",""
"2015","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2015","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","6",""
"2015","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2015","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2015","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","72",""
"2015","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","61",""
"2015","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","66",""
"2015","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","63",""
"2015","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","48",""
"2015","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","44",""
"2015","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","49",""
"2015","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","38",""
"2015","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2015","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2015","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","36",""
"2015","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2015","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","50",""
"2015","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","49",""
"2015","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2015","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","22",""
"2015","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2015","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2015","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","21",""
"2015","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2015","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","30",""
"2015","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2015","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","25",""
"2015","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","19",""
"2015","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","70",""
"2015","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","63",""
"2015","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2015","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","21",""
"2015","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","44",""
"2015","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","37",""
"2015","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","62",""
"2015","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","58",""
"2015","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","45",""
"2015","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","46",""
"2015","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","34",""
"2015","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2015","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2015","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2015","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2015","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","4",""
"2015","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","31",""
"2015","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","25",""
"2015","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","41",""
"2015","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","32",""
"2015","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","54",""
"2015","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","43",""
"2015","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","60",""
"2015","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","52",""
"2015","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2015","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2015","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","67",""
"2015","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","59",""
"2015","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2015","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2015","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","74",""
"2015","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","77",""
"2015","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2015","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2015","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2015","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2015","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2015","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2016","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","42",""
"2016","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","44",""
"2016","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2016","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","5",""
"2016","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2016","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","29",""
"2016","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","75",""
"2016","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","68",""
"2016","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","66",""
"2016","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","63",""
"2016","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","48",""
"2016","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2016","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","46",""
"2016","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","38",""
"2016","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2016","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2016","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","40",""
"2016","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28",""
"2016","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","54",""
"2016","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","51",""
"2016","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2016","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","25",""
"2016","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","20",""
"2016","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","20",""
"2016","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","25",""
"2016","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","19",""
"2016","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","34","b"
"2016","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28","b"
"2016","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","30",""
"2016","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","19",""
"2016","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","69",""
"2016","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","71",""
"2016","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","29",""
"2016","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2016","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","44",""
"2016","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","35","u"
"2016","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","65","b"
"2016","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","59","b"
"2016","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","50",""
"2016","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","45",""
"2016","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","39",""
"2016","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2016","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2016","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","18",""
"2016","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2016","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","5",""
"2016","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","33",""
"2016","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","27",""
"2016","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","46",""
"2016","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","39",""
"2016","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","53",""
"2016","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2016","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","67","b"
"2016","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","57","b"
"2016","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2016","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2016","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","67",""
"2016","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","57",""
"2016","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2016","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","73",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","81",""
"2016","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
