"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2010","Serbia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2010","Serbia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2010","Serbia","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2010","Turkey","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2010","Turkey","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","7",""
"2010","Turkey","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","14",""
"2010","Turkey","Last online purchase: in the last 3 months","Students","Percentage of individuals","7",""
"2010","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2010","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2010","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2010","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","16",""
"2011","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","30",""
"2011","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","50",""
"2011","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","36",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","4",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","12",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","10",""
"2011","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","8",""
"2011","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","15",""
"2011","Czechia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","29",""
"2011","Czechia","Last online purchase: in the last 3 months","Students","Percentage of individuals","21",""
"2011","Denmark","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","47",""
"2011","Denmark","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2011","Denmark","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","73",""
"2011","Denmark","Last online purchase: in the last 3 months","Students","Percentage of individuals","66",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","35",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","55",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","68",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2011","Estonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","7",""
"2011","Estonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2011","Estonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","24",""
"2011","Estonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","14",""
"2011","Ireland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","13",""
"2011","Ireland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","34",""
"2011","Ireland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","56",""
"2011","Ireland","Last online purchase: in the last 3 months","Students","Percentage of individuals","43",""
"2011","Greece","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","2",""
"2011","Greece","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2011","Greece","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","27",""
"2011","Greece","Last online purchase: in the last 3 months","Students","Percentage of individuals","26",""
"2011","Spain","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2011","Spain","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","21",""
"2011","Spain","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","37",""
"2011","Spain","Last online purchase: in the last 3 months","Students","Percentage of individuals","26",""
"2011","France","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2011","France","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","41",""
"2011","France","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","67",""
"2011","France","Last online purchase: in the last 3 months","Students","Percentage of individuals","45",""
"2011","Croatia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","5",""
"2011","Croatia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","13",""
"2011","Croatia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","22",""
"2011","Croatia","Last online purchase: in the last 3 months","Students","Percentage of individuals","27",""
"2011","Italy","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2011","Italy","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2011","Italy","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","24",""
"2011","Italy","Last online purchase: in the last 3 months","Students","Percentage of individuals","14",""
"2011","Cyprus","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2011","Cyprus","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2011","Cyprus","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","32",""
"2011","Cyprus","Last online purchase: in the last 3 months","Students","Percentage of individuals","28",""
"2011","Latvia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2011","Latvia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","7",""
"2011","Latvia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","19",""
"2011","Latvia","Last online purchase: in the last 3 months","Students","Percentage of individuals","14",""
"2011","Lithuania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2011","Lithuania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","7",""
"2011","Lithuania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","22",""
"2011","Lithuania","Last online purchase: in the last 3 months","Students","Percentage of individuals","16",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","31",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","49",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","72",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Students","Percentage of individuals","41",""
"2011","Hungary","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","3",""
"2011","Hungary","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","13",""
"2011","Hungary","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","25",""
"2011","Hungary","Last online purchase: in the last 3 months","Students","Percentage of individuals","16",""
"2011","Malta","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","20",""
"2011","Malta","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","52",""
"2011","Malta","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","66",""
"2011","Malta","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2011","Netherlands","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2011","Netherlands","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2011","Netherlands","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","71",""
"2011","Netherlands","Last online purchase: in the last 3 months","Students","Percentage of individuals","54",""
"2011","Austria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","17",""
"2011","Austria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","36",""
"2011","Austria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","51",""
"2011","Austria","Last online purchase: in the last 3 months","Students","Percentage of individuals","53",""
"2011","Poland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","10",""
"2011","Poland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","16",""
"2011","Poland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2011","Poland","Last online purchase: in the last 3 months","Students","Percentage of individuals","31",""
"2011","Portugal","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2011","Portugal","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","21",""
"2011","Portugal","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","28",""
"2011","Portugal","Last online purchase: in the last 3 months","Students","Percentage of individuals","16",""
"2011","Romania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","0","n"
"2011","Romania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","3",""
"2011","Romania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","14",""
"2011","Romania","Last online purchase: in the last 3 months","Students","Percentage of individuals","7",""
"2011","Slovenia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","8",""
"2011","Slovenia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","19",""
"2011","Slovenia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","37",""
"2011","Slovenia","Last online purchase: in the last 3 months","Students","Percentage of individuals","33",""
"2011","Slovakia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","20",""
"2011","Slovakia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","20",""
"2011","Slovakia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","35",""
"2011","Slovakia","Last online purchase: in the last 3 months","Students","Percentage of individuals","34",""
"2011","Finland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2011","Finland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","44",""
"2011","Finland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","57",""
"2011","Finland","Last online purchase: in the last 3 months","Students","Percentage of individuals","54",""
"2011","Sweden","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","38",""
"2011","Sweden","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","53",""
"2011","Sweden","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","66",""
"2011","Sweden","Last online purchase: in the last 3 months","Students","Percentage of individuals","63",""
"2011","Iceland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","22",""
"2011","Iceland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2011","Iceland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","48",""
"2011","Iceland","Last online purchase: in the last 3 months","Students","Percentage of individuals","33",""
"2011","Norway","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","49",""
"2011","Norway","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","52",""
"2011","Norway","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","71",""
"2011","Norway","Last online purchase: in the last 3 months","Students","Percentage of individuals","58",""
"2011","Switzerland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Switzerland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Switzerland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Switzerland","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","24",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","64",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","82",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Students","Percentage of individuals","71",""
"2011","Montenegro","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Montenegro","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Montenegro","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Montenegro","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Albania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Albania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Albania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Albania","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2012","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","17",""
"2012","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2012","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","52",""
"2012","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","35",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","4",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","15",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","10",""
"2012","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2012","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","17",""
"2012","Czechia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","29",""
"2012","Czechia","Last online purchase: in the last 3 months","Students","Percentage of individuals","22",""
"2012","Denmark","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","55",""
"2012","Denmark","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","57",""
"2012","Denmark","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","77",""
"2012","Denmark","Last online purchase: in the last 3 months","Students","Percentage of individuals","74",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","37",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","70",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Students","Percentage of individuals","58",""
"2012","Estonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2012","Estonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2012","Estonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","25",""
"2012","Estonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","15",""
"2012","Ireland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","14",""
"2012","Ireland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2012","Ireland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","59",""
"2012","Ireland","Last online purchase: in the last 3 months","Students","Percentage of individuals","37",""
"2012","Greece","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","2",""
"2012","Greece","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","15",""
"2012","Greece","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","33",""
"2012","Greece","Last online purchase: in the last 3 months","Students","Percentage of individuals","24",""
"2012","Spain","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","7",""
"2012","Spain","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","25",""
"2012","Spain","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2012","Spain","Last online purchase: in the last 3 months","Students","Percentage of individuals","27",""
"2012","France","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","23",""
"2012","France","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","43",""
"2012","France","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","67",""
"2012","France","Last online purchase: in the last 3 months","Students","Percentage of individuals","42",""
"2012","Croatia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","5",""
"2012","Croatia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","18",""
"2012","Croatia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","34",""
"2012","Croatia","Last online purchase: in the last 3 months","Students","Percentage of individuals","34",""
"2012","Italy","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2012","Italy","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","15",""
"2012","Italy","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","26",""
"2012","Italy","Last online purchase: in the last 3 months","Students","Percentage of individuals","16",""
"2012","Cyprus","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2012","Cyprus","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","13",""
"2012","Cyprus","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","34",""
"2012","Cyprus","Last online purchase: in the last 3 months","Students","Percentage of individuals","25",""
"2012","Latvia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","8",""
"2012","Latvia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2012","Latvia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","31",""
"2012","Latvia","Last online purchase: in the last 3 months","Students","Percentage of individuals","23",""
"2012","Lithuania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2012","Lithuania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","9",""
"2012","Lithuania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","27",""
"2012","Lithuania","Last online purchase: in the last 3 months","Students","Percentage of individuals","24",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","75",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Students","Percentage of individuals","49",""
"2012","Hungary","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2012","Hungary","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","14",""
"2012","Hungary","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","29",""
"2012","Hungary","Last online purchase: in the last 3 months","Students","Percentage of individuals","17",""
"2012","Malta","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","20",""
"2012","Malta","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2012","Malta","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","74",""
"2012","Malta","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2012","Netherlands","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","32",""
"2012","Netherlands","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","55",""
"2012","Netherlands","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","68",""
"2012","Netherlands","Last online purchase: in the last 3 months","Students","Percentage of individuals","49",""
"2012","Austria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","19",""
"2012","Austria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","41",""
"2012","Austria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","52",""
"2012","Austria","Last online purchase: in the last 3 months","Students","Percentage of individuals","46",""
"2012","Poland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2012","Poland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","17",""
"2012","Poland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","44",""
"2012","Poland","Last online purchase: in the last 3 months","Students","Percentage of individuals","34",""
"2012","Portugal","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2012","Portugal","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","25",""
"2012","Portugal","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","37",""
"2012","Portugal","Last online purchase: in the last 3 months","Students","Percentage of individuals","20",""
"2012","Romania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2012","Romania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","2",""
"2012","Romania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","11",""
"2012","Romania","Last online purchase: in the last 3 months","Students","Percentage of individuals","6",""
"2012","Slovenia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","8",""
"2012","Slovenia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","22",""
"2012","Slovenia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","44",""
"2012","Slovenia","Last online purchase: in the last 3 months","Students","Percentage of individuals","38",""
"2012","Slovakia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2012","Slovakia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","26",""
"2012","Slovakia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","45",""
"2012","Slovakia","Last online purchase: in the last 3 months","Students","Percentage of individuals","43",""
"2012","Finland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2012","Finland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","48",""
"2012","Finland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","59",""
"2012","Finland","Last online purchase: in the last 3 months","Students","Percentage of individuals","52",""
"2012","Sweden","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","41",""
"2012","Sweden","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","59",""
"2012","Sweden","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","71",""
"2012","Sweden","Last online purchase: in the last 3 months","Students","Percentage of individuals","59",""
"2012","Iceland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","24",""
"2012","Iceland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","34",""
"2012","Iceland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","48",""
"2012","Iceland","Last online purchase: in the last 3 months","Students","Percentage of individuals","35",""
"2012","Norway","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","48",""
"2012","Norway","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","55",""
"2012","Norway","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","78",""
"2012","Norway","Last online purchase: in the last 3 months","Students","Percentage of individuals","65",""
"2012","Switzerland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2012","Switzerland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2012","Switzerland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2012","Switzerland","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","64",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","78",""
"2012","United Kingdom","Last online purchase: in the last 3 months","Students","Percentage of individuals","73",""
"2012","Montenegro","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","0",""
"2012","Montenegro","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","3",""
"2012","Montenegro","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","10",""
"2012","Montenegro","Last online purchase: in the last 3 months","Students","Percentage of individuals","12",""
